Pt_name,East,North,Elevation,Depth,Code
bathy_tgij,406985.934999999997672,7400135.276999999769032,-3.465000000000000,-1.720000000000000, 
bathy_tgik,406986.288000000000466,7400134.277999999932945,-3.453000000000000,-1.670000000000000, 
bathy_tgil,406986.601000000024214,7400133.205000000074506,-3.487000000000000,-1.650000000000000, 
bathy_tgim,406986.848999999987427,7400132.077999999746680,-3.501000000000000,-1.670000000000000, 
bathy_tgin,406987.026000000012573,7400130.998999999836087,-3.514000000000000,-1.630000000000000, 
bathy_tgio,406987.106000000028871,7400129.927000000141561,-3.474000000000000,-1.750000000000000, 
bathy_tgip,406987.077999999979511,7400128.908999999985099,-3.427000000000000,-1.780000000000000, 
bathy_tgiq,406986.941999999980908,7400127.899000000208616,-3.541000000000000,-1.660000000000000, 
bathy_tgir,406986.689000000013039,7400126.883999999612570,-3.420000000000000,-1.670000000000000, 
bathy_tgis,406986.507999999972526,7400125.849999999627471,-3.393000000000000,-1.780000000000000, 
bathy_tgit,406986.460000000020955,7400124.847000000067055,-3.480000000000000,-1.750000000000000, 
bathy_tgiu,406986.333999999973457,7400123.725999999791384,-3.515000000000000,-1.660000000000000, 
bathy_tgiv,406986.202999999979511,7400122.683000000193715,-3.506000000000000,-1.690000000000000, 
bathy_tgiw,406986.021000000007916,7400121.621000000275671,-3.477000000000000,-1.660000000000000, 
bathy_tgix,406985.685999999986961,7400120.555999999865890,-3.486000000000000,-1.700000000000000, 
bathy_tgiy,406985.145000000018626,7400119.518000000156462,-3.498000000000000,-1.620000000000000, 
bathy_tgiz,406984.621999999973923,7400118.526999999769032,-3.480000000000000,-1.670000000000000, 
bathy_tgja,406984.211999999999534,7400117.293999999761581,-3.509000000000000,-1.610000000000000, 
bathy_tgjb,406983.917000000015832,7400116.042000000365078,-3.560000000000000,-1.570000000000000, 
bathy_tgjc,406983.684000000008382,7400115.058000000193715,-3.523000000000000,-1.650000000000000, 
bathy_tgjd,406983.494000000006054,7400113.928000000305474,-3.535000000000000,-1.520000000000000, 
bathy_tgje,406983.299999999988358,7400112.813000000081956,-3.588000000000000,-1.530000000000000, 
bathy_tgjf,406982.958999999973457,7400111.661999999545515,-3.540000000000000,-1.650000000000000, 
bathy_tgjg,406982.560999999986961,7400110.491999999620020,-3.571000000000000,-1.520000000000000, 
bathy_tgjh,406982.017999999981839,7400109.394000000320375,-3.583000000000000,-1.480000000000000, 
bathy_tgji,406981.321999999985565,7400108.436999999918044,-3.556000000000000,-1.520000000000000, 
bathy_tgjj,406980.568000000028405,7400107.479000000283122,-3.599000000000000,-1.430000000000000, 
bathy_tgjk,406979.707999999984168,7400106.663999999873340,-3.528000000000000,-1.540000000000000, 
bathy_tgjl,406978.770000000018626,7400105.923000000417233,-3.476000000000000,-1.600000000000000, 
bathy_tgjm,406977.789999999979045,7400105.313000000081956,-3.437000000000000,-1.770000000000000, 
bathy_tgjn,406976.773999999975786,7400104.764999999664724,-3.513000000000000,-1.550000000000000, 
bathy_tgjo,406975.755999999993946,7400104.400000000372529,-3.520000000000000,-1.570000000000000, 
bathy_tgjp,406974.673000000009779,7400104.042000000365078,-3.513000000000000,-1.620000000000000, 
bathy_tgjq,406973.641000000003260,7400103.615000000223517,-3.565000000000000,-1.520000000000000, 
bathy_tgjr,406972.500000000000000,7400103.324000000022352,-3.535000000000000,-1.590000000000000, 
bathy_tgjs,406971.413000000000466,7400102.891999999992549,-3.562000000000000,-1.570000000000000, 
bathy_tgjt,406970.310999999986961,7400102.509999999776483,-3.646000000000000,-1.490000000000000, 
bathy_tgju,406969.184000000008382,7400102.166000000201166,-3.598000000000000,-1.550000000000000, 
bathy_tgjv,406968.030000000027940,7400101.592000000178814,-3.579000000000000,-1.570000000000000, 
bathy_tgjw,406966.832999999984168,7400101.242999999783933,-3.441000000000000,-1.730000000000000, 
bathy_tgjx,406965.669999999983702,7400100.883000000379980,-3.467000000000000,-1.710000000000000, 
bathy_tgjy,406964.541000000026543,7400100.635999999940395,-3.459000000000000,-1.690000000000000, 
bathy_tgjz,406963.414999999979045,7400100.422000000253320,-3.509000000000000,-1.640000000000000, 
bathy_tgka,406962.346000000019558,7400100.195000000298023,-3.523000000000000,-1.620000000000000, 
bathy_tgkb,406961.237000000022817,7400099.906000000424683,-3.520000000000000,-1.630000000000000, 
bathy_tgkc,406960.157000000006519,7400099.709999999962747,-3.475000000000000,-1.710000000000000, 
bathy_tgkd,406959.085000000020955,7400099.303999999538064,-3.570000000000000,-1.580000000000000, 
bathy_tgke,406958.007999999972526,7400099.036000000312924,-3.478000000000000,-1.710000000000000, 
bathy_tgkf,406956.946999999985565,7400098.616000000387430,-3.531000000000000,-1.650000000000000, 
bathy_tgkg,406955.892999999981839,7400098.385999999940395,-3.462000000000000,-1.740000000000000, 
bathy_tgkh,406954.835000000020955,7400097.944000000134110,-3.503000000000000,-1.700000000000000, 
bathy_tgki,406953.718999999982771,7400097.620000000111759,-3.503000000000000,-1.710000000000000, 
bathy_tgkj,406952.648999999975786,7400097.364000000059605,-3.487000000000000,-1.740000000000000, 
bathy_tgkk,406951.550999999977648,7400096.997000000439584,-3.553000000000000,-1.780000000000000, 
bathy_tgkl,406950.482000000018161,7400096.799999999813735,-3.544000000000000,-1.690000000000000, 
bathy_tgkm,406949.429999999993015,7400096.547000000253320,-3.556000000000000,-1.700000000000000, 
bathy_tgkn,406948.362000000022817,7400096.298999999649823,-3.549000000000000,-1.680000000000000, 
bathy_tgko,406947.315999999991618,7400096.061999999918044,-3.531000000000000,-1.700000000000000, 
bathy_tgkp,406946.272999999986496,7400095.756000000052154,-3.525000000000000,-1.700000000000000, 
bathy_tgkq,406945.259000000020023,7400095.526999999769032,-3.485000000000000,-1.840000000000000, 
bathy_tgkr,406944.229999999981374,7400095.252000000327826,-3.455000000000000,-1.820000000000000, 
bathy_tgks,406943.207999999984168,7400094.951000000350177,-3.522000000000000,-1.750000000000000, 
bathy_tgkt,406942.205000000016298,7400094.722000000067055,-3.522000000000000,-1.760000000000000, 
bathy_tgku,406941.205000000016298,7400094.356999999843538,-3.585000000000000,-1.750000000000000, 
bathy_tgkv,406940.188000000023749,7400093.953999999910593,-3.615000000000000,-1.660000000000000, 
bathy_tgkw,406939.141999999992549,7400093.610000000335276,-3.562000000000000,-1.820000000000000, 
bathy_tgkx,406938.131999999983236,7400093.141999999992549,-3.525000000000000,-1.860000000000000, 
bathy_tgky,406937.088999999978114,7400092.822999999858439,-3.427000000000000,-1.960000000000000, 
bathy_tgkz,406936.061999999976251,7400092.485999999567866,-3.465000000000000,-1.980000000000000, 
bathy_tgla,406935.027999999991152,7400092.105000000447035,-3.537000000000000,-1.940000000000000, 
bathy_tglb,406934.000000000000000,7400091.949000000022352,-3.478000000000000,-2.110000000000000, 
bathy_tglc,406933.004000000015367,7400091.554999999701977,-3.553000000000000,-2.110000000000000, 
bathy_tgld,406931.984999999986030,7400091.270999999716878,-3.559000000000000,-2.230000000000000, 
bathy_tgle,406930.988000000012107,7400091.074000000022352,-3.477000000000000,-2.370000000000000, 
bathy_tglf,406930.000000000000000,7400090.696000000461936,-3.542000000000000,-2.310000000000000, 
bathy_tglg,406928.999000000010710,7400090.457999999634922,-3.471000000000000,-2.590000000000000, 
bathy_tglh,406928.010000000009313,7400090.224000000394881,-3.511000000000000,-2.790000000000000, 
bathy_tgli,406926.727000000013504,7400089.967000000178814,-3.552000000000000,-2.780000000000000, 
bathy_tglj,406925.733999999996740,7400089.679999999701977,-3.612000000000000,-2.800000000000000, 
bathy_tglk,406924.748000000021420,7400089.411000000312924,-3.582000000000000,-2.910000000000000, 
bathy_tgll,406923.770000000018626,7400089.122000000439584,-3.555000000000000,-3.160000000000000, 
bathy_tglm,406922.809000000008382,7400088.769000000320375,-3.574000000000000,-3.330000000000000, 
bathy_tgln,406921.847000000008848,7400088.462000000290573,-3.565000000000000,-3.390000000000000, 
bathy_tglo,406920.928000000014435,7400088.065000000409782,-3.598000000000000,-3.420000000000000, 
bathy_tglp,406919.979999999981374,7400087.706000000238419,-3.510000000000000,-3.580000000000000, 
bathy_tglq,406919.065999999991618,7400087.280000000260770,-3.489000000000000,-3.660000000000000, 
bathy_tglr,406918.169999999983702,7400086.832999999634922,-3.443000000000000,-3.850000000000000, 
bathy_tgls,406917.239000000001397,7400086.344999999739230,-3.438000000000000,-4.020000000000000, 
bathy_tglt,406916.304000000003725,7400085.933000000193715,-3.425000000000000,-4.060000000000000, 
bathy_tglu,406915.402999999991152,7400085.423000000417233,-3.503000000000000,-0.000000000000000, 
bathy_tglv,406914.467999999993481,7400084.964999999850988,-3.498000000000000,-4.240000000000000, 
bathy_tglw,406913.587999999988824,7400084.483000000007451,-3.551000000000000,-4.250000000000000, 
bathy_tglx,406912.680999999982305,7400083.923000000417233,-3.597000000000000,-4.250000000000000, 
bathy_tgly,406911.782999999995809,7400083.411000000312924,-3.516000000000000,-4.460000000000000, 
bathy_tglz,406910.920999999972992,7400082.871000000275671,-3.481000000000000,-0.000000000000000, 
bathy_tgma,406910.085000000020955,7400082.285000000149012,-3.529000000000000,-4.560000000000000, 
bathy_tgmb,406909.249000000010710,7400081.678999999538064,-3.548000000000000,-4.710000000000000, 
bathy_tgmc,406908.382999999972526,7400081.116999999620020,-3.488000000000000,-0.000000000000000, 
bathy_tgmd,406907.565000000002328,7400080.444000000134110,-3.513000000000000,-0.000000000000000, 
bathy_tgme,406906.447999999974854,7400079.762000000104308,-3.458000000000000,-4.710000000000000, 
bathy_tgmf,406905.391000000003260,7400079.019000000320375,-3.522000000000000,-4.650000000000000, 
bathy_tgmg,406904.287000000011176,7400078.311999999918044,-3.506000000000000,-4.950000000000000, 
bathy_tgmh,406903.449000000022352,7400077.685999999754131,-3.506000000000000,-0.000000000000000, 
bathy_tgmi,406902.570999999996275,7400077.150000000372529,-3.514000000000000,-0.000000000000000, 
bathy_tgmj,406901.777000000001863,7400076.508999999612570,-3.575000000000000,-0.000000000000000, 
bathy_tgmk,406900.902999999991152,7400075.985999999567866,-3.537000000000000,-0.000000000000000, 
bathy_tgml,406900.083999999973457,7400075.319000000134110,-3.555000000000000,-0.000000000000000, 
bathy_tgmm,406899.212999999988824,7400074.743999999947846,-3.549000000000000,-4.730000000000000, 
bathy_tgmn,406898.303000000014435,7400074.175999999977648,-3.505000000000000,-4.760000000000000, 
bathy_tgmo,406897.485999999975320,7400073.523000000044703,-3.535000000000000,-4.830000000000000, 
bathy_tgmp,406896.613000000012107,7400072.951999999582767,-3.516000000000000,-4.840000000000000, 
bathy_tgmq,406895.684000000008382,7400072.455000000074506,-3.406000000000000,-0.000000000000000, 
bathy_tgmr,406894.906000000017229,7400071.810999999754131,-3.505000000000000,-4.900000000000000, 
bathy_tgms,406893.955000000016298,7400071.276999999769032,-3.488000000000000,-4.970000000000000, 
bathy_tgmt,406893.043999999994412,7400070.665000000037253,-3.520000000000000,-4.950000000000000, 
bathy_tgmu,406892.204000000027008,7400069.985000000335276,-3.616000000000000,-4.720000000000000, 
bathy_tgmv,406891.293000000005122,7400069.473000000230968,-3.527000000000000,-4.860000000000000, 
bathy_tgmw,406890.460000000020955,7400068.803000000305474,-3.538000000000000,-4.790000000000000, 
bathy_tgmx,406889.626999999978580,7400068.194000000134110,-3.531000000000000,-0.000000000000000, 
bathy_tgmy,406888.678000000014435,7400067.571000000461936,-3.466000000000000,-0.000000000000000, 
bathy_tgmz,406887.816999999980908,7400066.816999999806285,-3.532000000000000,-4.860000000000000, 
bathy_tgna,406886.832999999984168,7400066.190999999642372,-3.476000000000000,-0.000000000000000, 
bathy_tgnb,406885.927000000025146,7400065.595999999903142,-3.418000000000000,-0.000000000000000, 
bathy_tgnc,406885.010000000009313,7400064.918999999761581,-3.515000000000000,-0.000000000000000, 
bathy_tgnd,406884.063000000023749,7400064.378999999724329,-3.505000000000000,-0.000000000000000, 
bathy_tgne,406883.132999999972526,7400063.753999999724329,-3.548000000000000,-0.000000000000000, 
bathy_tgnf,406882.189000000013039,7400063.217000000178814,-3.527000000000000,-5.080000000000000, 
bathy_tgng,406881.255000000004657,7400062.543999999761581,-3.563000000000000,-0.000000000000000, 
bathy_tgnh,406880.314000000013039,7400061.899000000208616,-3.504000000000000,-5.110000000000000, 
bathy_tgni,406879.369000000006054,7400061.229000000283122,-3.475000000000000,-5.080000000000000, 
bathy_tgnj,406878.402000000001863,7400060.634999999776483,-3.418000000000000,-5.180000000000000, 
bathy_tgnk,406877.451999999990221,7400059.939000000245869,-3.502000000000000,-0.000000000000000, 
bathy_tgnl,406876.436999999976251,7400059.433000000193715,-3.463000000000000,-0.000000000000000, 
bathy_tgnm,406875.467000000004191,7400058.877999999560416,-3.515000000000000,-5.090000000000000, 
bathy_tgnn,406874.527999999991152,7400058.280000000260770,-3.568000000000000,-0.000000000000000, 
bathy_tgno,406873.522999999986496,7400057.786999999545515,-3.465000000000000,-5.020000000000000, 
bathy_tgnp,406872.561999999976251,7400057.139999999664724,-3.477000000000000,-5.020000000000000, 
bathy_tgnq,406871.532999999995809,7400056.510999999940395,-3.499000000000000,-5.130000000000000, 
bathy_tgnr,406870.514000000024680,7400055.900999999605119,-3.454000000000000,-5.030000000000000, 
bathy_tgns,406869.512999999977183,7400055.303999999538064,-3.446000000000000,-5.180000000000000, 
bathy_tgnt,406868.585000000020955,7400054.614000000059605,-3.558000000000000,-4.930000000000000, 
bathy_tgnu,406867.568000000028405,7400053.991999999620020,-3.569000000000000,-4.860000000000000, 
bathy_tgnv,406866.601000000024214,7400053.375000000000000,-3.521000000000000,-4.930000000000000, 
bathy_tgnw,406865.585000000020955,7400052.660000000149012,-3.587000000000000,-4.830000000000000, 
bathy_tgnx,406864.528999999980442,7400052.158999999985099,-3.460000000000000,-4.970000000000000, 
bathy_tgny,406863.534999999974389,7400051.468000000342727,-3.544000000000000,-4.830000000000000, 
bathy_tgnz,406862.521999999997206,7400050.987999999895692,-3.490000000000000,-0.000000000000000, 
bathy_tgoa,406861.517999999981839,7400050.432000000029802,-3.484000000000000,-4.890000000000000, 
bathy_tgob,406860.515000000013970,7400049.862999999895692,-3.492000000000000,-4.890000000000000, 
bathy_tgoc,406859.463999999978114,7400049.266999999992549,-3.516000000000000,-0.000000000000000, 
bathy_tgod,406858.456999999994878,7400048.589999999850988,-3.541000000000000,-4.760000000000000, 
bathy_tgoe,406857.391999999992549,7400047.997999999672174,-3.481000000000000,-4.750000000000000, 
bathy_tgof,406856.434000000008382,7400047.377000000327826,-3.529000000000000,-4.700000000000000, 
bathy_tgog,406855.434999999997672,7400046.765999999828637,-3.510000000000000,-4.730000000000000, 
bathy_tgoh,406854.379000000015367,7400046.151999999769032,-3.467000000000000,-4.710000000000000, 
bathy_tgoi,406853.420999999972992,7400045.490000000223517,-3.475000000000000,-4.790000000000000, 
bathy_tgoj,406852.395000000018626,7400044.953999999910593,-3.417000000000000,-0.000000000000000, 
bathy_tgok,406851.526000000012573,7400044.225999999791384,-3.569000000000000,-4.580000000000000, 
bathy_tgol,406850.586999999999534,7400043.713000000454485,-3.528000000000000,-4.530000000000000, 
bathy_tgom,406849.657000000006519,7400043.071999999694526,-3.532000000000000,-4.390000000000000, 
bathy_tgon,406848.875999999989290,7400042.418999999761581,-3.616000000000000,-4.370000000000000, 
bathy_tgoo,406847.978999999992084,7400041.881000000052154,-3.551000000000000,-4.510000000000000, 
